unique_id,ds,y,selected_anomaly,anomaly_votes
household_power,2006-12-20 15:00:00,0.2811333333333333,False,0
household_power,2006-12-20 16:00:00,0.4684333333333333,False,0
household_power,2006-12-20 17:00:00,0.5735,False,0
household_power,2006-12-20 18:00:00,2.8368333333333333,False,0
household_power,2006-12-20 19:00:00,3.2486333333333333,False,0
household_power,2006-12-20 20:00:00,3.5754666666666663,False,0
household_power,2006-12-20 21:00:00,3.646066666666667,False,0
household_power,2006-12-20 22:00:00,3.058966666666667,False,0
household_power,2006-12-20 23:00:00,2.3817666666666666,False,0
household_power,2006-12-21 00:00:00,1.5358666666666667,False,0
household_power,2006-12-21 01:00:00,1.3979666666666666,False,0
household_power,2006-12-21 02:00:00,1.2749,False,0
household_power,2006-12-21 03:00:00,0.3026,False,0
household_power,2006-12-21 04:00:00,0.2467333333333333,False,0
household_power,2006-12-21 05:00:00,0.2907,False,0
household_power,2006-12-21 06:00:00,0.2956666666666666,False,0
household_power,2006-12-21 07:00:00,1.2804666666666666,False,0
household_power,2006-12-21 08:00:00,1.5630333333333333,False,0
household_power,2006-12-21 09:00:00,2.5758,False,0
household_power,2006-12-21 10:00:00,1.7677,False,0
household_power,2006-12-21 11:00:00,0.5346551724137931,False,0
household_power,2006-12-21 12:00:00,0.8191333333333333,False,0
household_power,2006-12-21 13:00:00,1.6882333333333333,False,0
household_power,2006-12-21 14:00:00,1.0239,False,0
household_power,2006-12-21 15:00:00,0.3074,False,0
household_power,2006-12-21 16:00:00,1.3600666666666668,False,0
household_power,2006-12-21 17:00:00,1.7526333333333333,False,0
household_power,2006-12-21 18:00:00,2.4433,False,0
household_power,2006-12-21 19:00:00,2.1971333333333334,False,0
household_power,2006-12-21 20:00:00,2.4373666666666667,False,0
household_power,2006-12-21 21:00:00,0.9822666666666666,False,0
household_power,2006-12-21 22:00:00,0.2802666666666666,False,0
household_power,2006-12-21 23:00:00,0.2704333333333333,False,0
household_power,2006-12-22 00:00:00,0.2669333333333333,False,0
household_power,2006-12-22 01:00:00,0.272,False,0
household_power,2006-12-22 02:00:00,0.2676333333333333,False,0
household_power,2006-12-22 03:00:00,0.2738666666666666,False,0
household_power,2006-12-22 04:00:00,0.2642666666666666,False,0
household_power,2006-12-22 05:00:00,0.8068333333333334,False,0
household_power,2006-12-22 06:00:00,0.4796333333333333,False,0
household_power,2006-12-22 07:00:00,1.7231999999999998,False,0
household_power,2006-12-22 08:00:00,2.7444,False,0
household_power,2006-12-22 09:00:00,1.8963,False,0
household_power,2006-12-22 10:00:00,1.3449666666666669,False,0
household_power,2006-12-22 11:00:00,1.2525666666666666,False,0
household_power,2006-12-22 12:00:00,1.2284666666666666,False,0
household_power,2006-12-22 13:00:00,0.6719,False,0
household_power,2006-12-22 14:00:00,0.8155666666666667,False,0
household_power,2006-12-22 15:00:00,1.451633333333333,False,0
household_power,2006-12-22 16:00:00,1.5712000000000002,False,0
household_power,2006-12-22 17:00:00,1.4968,False,0
household_power,2006-12-22 18:00:00,2.6869666666666663,False,0
household_power,2006-12-22 19:00:00,3.9381666666666666,False,0
household_power,2006-12-22 20:00:00,3.5360666666666662,False,0
household_power,2006-12-22 21:00:00,4.548666666666667,True,1
household_power,2006-12-22 22:00:00,3.0650666666666666,False,0
household_power,2006-12-22 23:00:00,2.4192,False,0
household_power,2006-12-23 00:00:00,1.6982333333333333,False,0
household_power,2006-12-23 01:00:00,1.7228,False,0
household_power,2006-12-23 02:00:00,1.7007666666666663,False,0
household_power,2006-12-23 03:00:00,1.7715333333333334,False,0
household_power,2006-12-23 04:00:00,1.8916,False,0
household_power,2006-12-23 05:00:00,2.2291000000000003,False,0
household_power,2006-12-23 06:00:00,1.6493666666666666,False,0
household_power,2006-12-23 07:00:00,4.023366666666666,True,1
household_power,2006-12-23 08:00:00,4.190833333333333,True,1
household_power,2006-12-23 09:00:00,3.2464,False,0
household_power,2006-12-23 10:00:00,2.972166666666667,False,0
household_power,2006-12-23 11:00:00,3.159,False,0
household_power,2006-12-23 12:00:00,2.9288000000000003,False,0
household_power,2006-12-23 13:00:00,3.4063,False,0
household_power,2006-12-23 14:00:00,3.757966666666667,False,0
household_power,2006-12-23 15:00:00,4.0491,True,1
household_power,2006-12-23 16:00:00,4.349100000000001,True,1
household_power,2006-12-23 17:00:00,5.452533333333333,True,2
household_power,2006-12-23 18:00:00,3.8794,False,1
household_power,2006-12-23 19:00:00,4.1178333333333335,False,1
household_power,2006-12-23 20:00:00,4.1814,False,1
household_power,2006-12-23 21:00:00,3.2884333333333333,False,1
household_power,2006-12-23 22:00:00,4.327933333333333,True,2
household_power,2006-12-23 23:00:00,5.562466666666666,True,2
household_power,2006-12-24 00:00:00,4.0280000000000005,True,2
household_power,2006-12-24 01:00:00,3.2757,True,2
household_power,2006-12-24 02:00:00,2.303033333333333,False,1
household_power,2006-12-24 03:00:00,1.606766666666667,False,0
household_power,2006-12-24 04:00:00,1.5761,False,0
household_power,2006-12-24 05:00:00,1.6319,False,0
household_power,2006-12-24 06:00:00,1.8952,False,0
household_power,2006-12-24 07:00:00,1.4764000000000002,False,1
household_power,2006-12-24 08:00:00,1.4277666666666666,False,1
household_power,2006-12-24 09:00:00,2.7256666666666667,False,1
household_power,2006-12-24 10:00:00,2.6753333333333336,False,1
household_power,2006-12-24 11:00:00,2.0929333333333333,False,1
household_power,2006-12-24 12:00:00,1.5,False,0
household_power,2006-12-24 13:00:00,3.2399333333333336,False,1
household_power,2006-12-24 14:00:00,1.3715333333333333,False,1
household_power,2006-12-24 15:00:00,3.096833333333333,False,1
household_power,2006-12-24 16:00:00,2.007133333333333,False,1
household_power,2006-12-24 17:00:00,1.6865,False,1
household_power,2006-12-24 18:00:00,0.5052,False,1
household_power,2006-12-24 19:00:00,0.4540333333333333,False,1
household_power,2006-12-24 20:00:00,0.4741,False,1
household_power,2006-12-24 21:00:00,0.4840333333333333,False,1
household_power,2006-12-24 22:00:00,0.4797666666666666,False,1
household_power,2006-12-24 23:00:00,0.4863333333333333,False,1
household_power,2006-12-25 00:00:00,0.9995666666666668,False,0
household_power,2006-12-25 01:00:00,1.2067666666666663,False,0
household_power,2006-12-25 02:00:00,0.438,False,0
household_power,2006-12-25 03:00:00,0.5899666666666668,False,0
household_power,2006-12-25 04:00:00,0.5786666666666667,False,0
household_power,2006-12-25 05:00:00,0.6201000000000001,False,0
household_power,2006-12-25 06:00:00,0.2640666666666666,False,0
household_power,2006-12-25 07:00:00,0.6768,False,0
household_power,2006-12-25 08:00:00,2.6111,False,0
household_power,2006-12-25 09:00:00,1.4934666666666667,False,0
household_power,2006-12-25 10:00:00,1.9156666666666664,False,0
household_power,2006-12-25 11:00:00,3.0446,False,0
household_power,2006-12-25 12:00:00,2.9126,False,0
household_power,2006-12-25 13:00:00,2.224933333333333,False,0
household_power,2006-12-25 14:00:00,1.7837333333333334,False,0
household_power,2006-12-25 15:00:00,1.7403333333333333,False,0
household_power,2006-12-25 16:00:00,3.872833333333333,True,1
household_power,2006-12-25 17:00:00,2.0718,False,0
household_power,2006-12-25 18:00:00,2.4230666666666663,False,0
household_power,2006-12-25 19:00:00,1.6295,False,0
household_power,2006-12-25 20:00:00,1.9771333333333332,False,0
household_power,2006-12-25 21:00:00,3.8368666666666655,False,0
household_power,2006-12-25 22:00:00,4.2148666666666665,True,2
household_power,2006-12-25 23:00:00,2.592233333333333,False,1
household_power,2006-12-26 00:00:00,2.4242666666666666,False,0
household_power,2006-12-26 01:00:00,2.4026333333333336,False,0
household_power,2006-12-26 02:00:00,2.4109333333333334,False,0
household_power,2006-12-26 03:00:00,2.4490666666666665,False,0
household_power,2006-12-26 04:00:00,2.9925,True,1
household_power,2006-12-26 05:00:00,2.3877333333333337,False,0
household_power,2006-12-26 06:00:00,2.3882,False,0
household_power,2006-12-26 07:00:00,3.136066666666667,False,0
household_power,2006-12-26 08:00:00,2.365933333333333,False,1
household_power,2006-12-26 09:00:00,3.5450666666666666,False,0
household_power,2006-12-26 10:00:00,4.0419,True,2
household_power,2006-12-26 11:00:00,2.373533333333333,False,1
household_power,2006-12-26 12:00:00,2.4647,False,0
household_power,2006-12-26 13:00:00,2.8868,False,0
household_power,2006-12-26 14:00:00,3.8266,True,2
household_power,2006-12-26 15:00:00,2.6296000000000004,False,1
household_power,2006-12-26 16:00:00,3.450733333333333,True,2
household_power,2006-12-26 17:00:00,3.3423333333333334,True,2
household_power,2006-12-26 18:00:00,3.2467,False,1
household_power,2006-12-26 19:00:00,3.034,False,1
household_power,2006-12-26 20:00:00,3.479,False,1
household_power,2006-12-26 21:00:00,2.6584,False,1
household_power,2006-12-26 22:00:00,0.8636,False,1
household_power,2006-12-26 23:00:00,0.7682,False,0
household_power,2006-12-27 00:00:00,0.4829666666666667,False,0
household_power,2006-12-27 01:00:00,0.4934666666666666,False,0
household_power,2006-12-27 02:00:00,0.4795,False,0
household_power,2006-12-27 03:00:00,0.4441333333333333,False,0
household_power,2006-12-27 04:00:00,0.4740333333333333,False,0
household_power,2006-12-27 05:00:00,1.0365333333333333,False,0
household_power,2006-12-27 06:00:00,0.4744,False,0
household_power,2006-12-27 07:00:00,2.049866666666667,False,0
household_power,2006-12-27 08:00:00,2.164733333333333,False,0
household_power,2006-12-27 09:00:00,2.328966666666666,False,0
household_power,2006-12-27 10:00:00,2.3169666666666666,False,0
household_power,2006-12-27 11:00:00,1.3156,False,0
household_power,2006-12-27 12:00:00,1.0784,False,0
household_power,2006-12-27 13:00:00,0.2641666666666666,False,0
household_power,2006-12-27 14:00:00,0.2638333333333333,False,0
household_power,2006-12-27 15:00:00,0.3332,False,0
household_power,2006-12-27 16:00:00,0.2968,False,0
household_power,2006-12-27 17:00:00,0.5012666666666666,False,0
household_power,2006-12-27 18:00:00,1.8244,False,0
household_power,2006-12-27 19:00:00,1.7362666666666666,False,0
household_power,2006-12-27 20:00:00,2.3531,False,0
household_power,2006-12-27 21:00:00,1.3297333333333334,False,0
household_power,2006-12-27 22:00:00,1.0835,False,0
household_power,2006-12-27 23:00:00,0.3535,False,0
household_power,2006-12-28 00:00:00,1.0185333333333333,False,0
household_power,2006-12-28 01:00:00,0.2777333333333333,False,0
household_power,2006-12-28 02:00:00,0.3161666666666666,False,0
household_power,2006-12-28 03:00:00,0.2988,False,0
household_power,2006-12-28 04:00:00,0.3101,False,0
household_power,2006-12-28 05:00:00,0.2894,False,0
household_power,2006-12-28 06:00:00,0.2925666666666666,False,0
household_power,2006-12-28 07:00:00,1.0433333333333334,False,0
household_power,2006-12-28 08:00:00,2.5357333333333334,False,0
household_power,2006-12-28 09:00:00,1.3215333333333334,False,0
household_power,2006-12-28 10:00:00,0.3260666666666666,False,0
household_power,2006-12-28 11:00:00,0.2799333333333333,False,0
household_power,2006-12-28 12:00:00,0.271,False,0
household_power,2006-12-28 13:00:00,0.6986333333333333,False,0
household_power,2006-12-28 14:00:00,1.8085666666666669,False,0
household_power,2006-12-28 15:00:00,1.5743333333333334,False,0
household_power,2006-12-28 16:00:00,1.5589666666666666,False,0
household_power,2006-12-28 17:00:00,2.432533333333333,False,0
household_power,2006-12-28 18:00:00,2.5439,False,0
household_power,2006-12-28 19:00:00,2.8485,False,0
household_power,2006-12-28 20:00:00,2.1167666666666665,False,0
household_power,2006-12-28 21:00:00,5.035333333333333,True,1
household_power,2006-12-28 22:00:00,3.2142,False,1
household_power,2006-12-28 23:00:00,2.131333333333333,False,0
household_power,2006-12-29 00:00:00,1.409333333333333,False,0
household_power,2006-12-29 01:00:00,1.9941666666666669,False,0
household_power,2006-12-29 02:00:00,2.1516333333333337,False,0
household_power,2006-12-29 03:00:00,2.4526666666666666,False,0
household_power,2006-12-29 04:00:00,2.471433333333333,False,0
household_power,2006-12-29 05:00:00,2.3861,False,0
household_power,2006-12-29 06:00:00,2.4389,False,0
household_power,2006-12-29 07:00:00,3.8387666666666656,False,0
household_power,2006-12-29 08:00:00,3.6947666666666663,False,1
household_power,2006-12-29 09:00:00,3.4349,False,1
household_power,2006-12-29 10:00:00,2.422533333333333,False,0
household_power,2006-12-29 11:00:00,1.3891666666666669,False,0
household_power,2006-12-29 12:00:00,1.5557333333333332,False,0
household_power,2006-12-29 13:00:00,1.7093333333333334,False,0
household_power,2006-12-29 14:00:00,1.4185,False,0
household_power,2006-12-29 15:00:00,0.6281,False,0
household_power,2006-12-29 16:00:00,0.3178666666666666,False,0
household_power,2006-12-29 17:00:00,0.8924,False,0
household_power,2006-12-29 18:00:00,1.8926333333333327,False,0
household_power,2006-12-29 19:00:00,1.7913333333333334,False,0
household_power,2006-12-29 20:00:00,3.471833333333333,False,0
household_power,2006-12-29 21:00:00,4.313733333333333,True,2
household_power,2006-12-29 22:00:00,3.666033333333333,False,1
household_power,2006-12-29 23:00:00,1.1646666666666663,False,0
household_power,2006-12-30 00:00:00,0.2946999999999999,False,0
household_power,2006-12-30 01:00:00,0.3152999999999999,False,0
household_power,2006-12-30 02:00:00,0.2794333333333333,False,0
household_power,2006-12-30 03:00:00,0.3057666666666667,False,0
household_power,2006-12-30 04:00:00,0.3009333333333333,False,0
household_power,2006-12-30 05:00:00,0.2778333333333334,False,0
household_power,2006-12-30 06:00:00,0.9067666666666666,False,0
household_power,2006-12-30 07:00:00,0.2565666666666666,False,1
household_power,2006-12-30 08:00:00,1.5167333333333337,False,1
household_power,2006-12-30 09:00:00,3.2357666666666662,False,0
household_power,2006-12-30 10:00:00,4.664793103448276,True,2
household_power,2006-12-30 11:00:00,3.8858666666666655,True,2
household_power,2006-12-30 12:00:00,3.1451,False,1
household_power,2006-12-30 13:00:00,2.2929666666666666,False,0
household_power,2006-12-30 14:00:00,1.7899333333333334,False,0
household_power,2006-12-30 15:00:00,2.4495333333333336,False,0
household_power,2006-12-30 16:00:00,3.955566666666667,True,2
household_power,2006-12-30 17:00:00,2.581166666666667,False,1
household_power,2006-12-30 18:00:00,3.8627,False,1
household_power,2006-12-30 19:00:00,3.753033333333333,False,1
household_power,2006-12-30 20:00:00,3.0760666666666667,False,1
household_power,2006-12-30 21:00:00,2.038,False,1
household_power,2006-12-30 22:00:00,0.7491333333333333,False,1
household_power,2006-12-30 23:00:00,0.7102,False,1
household_power,2006-12-31 00:00:00,0.6762333333333334,False,1
household_power,2006-12-31 01:00:00,0.7161666666666666,False,1
household_power,2006-12-31 02:00:00,0.7219333333333334,False,0
household_power,2006-12-31 03:00:00,0.7785666666666666,False,0
household_power,2006-12-31 04:00:00,1.2777666666666667,False,0
household_power,2006-12-31 05:00:00,1.0507666666666666,False,0
household_power,2006-12-31 06:00:00,2.5013666666666667,False,0
household_power,2006-12-31 07:00:00,3.3645,True,1
household_power,2006-12-31 08:00:00,4.0845666666666665,True,2
household_power,2006-12-31 09:00:00,2.7232,False,1
household_power,2006-12-31 10:00:00,2.914933333333333,False,1
household_power,2006-12-31 11:00:00,3.3595,False,1
household_power,2006-12-31 12:00:00,3.852966666666666,False,1
household_power,2006-12-31 13:00:00,3.6025666666666667,False,1
household_power,2006-12-31 14:00:00,3.0813,False,1
household_power,2006-12-31 15:00:00,2.488266666666666,False,0
household_power,2006-12-31 16:00:00,2.838,False,1
household_power,2006-12-31 17:00:00,2.750266666666666,False,0
household_power,2006-12-31 18:00:00,2.4104666666666663,False,1
household_power,2006-12-31 19:00:00,2.434266666666667,False,0
household_power,2006-12-31 20:00:00,2.4249333333333336,False,0
household_power,2006-12-31 21:00:00,2.443633333333333,False,0
household_power,2006-12-31 22:00:00,2.636,False,0
household_power,2006-12-31 23:00:00,3.104433333333333,False,0
household_power,2007-01-01 00:00:00,2.5506333333333333,False,1
household_power,2007-01-01 01:00:00,2.5234,False,0
household_power,2007-01-01 02:00:00,2.582333333333333,False,0
household_power,2007-01-01 03:00:00,2.5416666666666665,False,1
household_power,2007-01-01 04:00:00,2.4757333333333333,False,0
household_power,2007-01-01 05:00:00,2.476233333333333,False,0
household_power,2007-01-01 06:00:00,2.4558000000000004,False,1
household_power,2007-01-01 07:00:00,2.4472,False,1
household_power,2007-01-01 08:00:00,2.441733333333333,False,1
household_power,2007-01-01 09:00:00,3.146133333333333,False,1
household_power,2007-01-01 10:00:00,2.6617333333333333,False,1
household_power,2007-01-01 11:00:00,2.576,False,1
household_power,2007-01-01 12:00:00,2.615866666666667,False,1
household_power,2007-01-01 13:00:00,2.1624,False,1
household_power,2007-01-01 14:00:00,1.2944,False,0
household_power,2007-01-01 15:00:00,1.909166666666667,False,0
household_power,2007-01-01 16:00:00,1.3901,False,1
household_power,2007-01-01 17:00:00,1.6320666666666668,False,0
household_power,2007-01-01 18:00:00,1.4619,False,0
household_power,2007-01-01 19:00:00,0.7323000000000001,False,0
household_power,2007-01-01 20:00:00,0.4123,False,0
household_power,2007-01-01 21:00:00,0.4339333333333333,False,1
household_power,2007-01-01 22:00:00,0.4437333333333333,False,1
household_power,2007-01-01 23:00:00,0.4499666666666667,False,0
household_power,2007-01-02 00:00:00,0.4464333333333333,False,0
household_power,2007-01-02 01:00:00,0.4367333333333333,False,0
household_power,2007-01-02 02:00:00,0.4315666666666666,False,0
household_power,2007-01-02 03:00:00,0.4641666666666666,False,0
household_power,2007-01-02 04:00:00,1.0399666666666667,False,0
household_power,2007-01-02 05:00:00,0.7106,False,0
household_power,2007-01-02 06:00:00,0.4469666666666667,False,0
household_power,2007-01-02 07:00:00,0.4125666666666667,False,0
household_power,2007-01-02 08:00:00,0.4543999999999999,False,0
household_power,2007-01-02 09:00:00,0.4176333333333333,False,0
household_power,2007-01-02 10:00:00,0.4459,False,0
household_power,2007-01-02 11:00:00,0.4327666666666667,False,0
household_power,2007-01-02 12:00:00,0.4259666666666666,False,0
household_power,2007-01-02 13:00:00,0.4589999999999999,False,0
household_power,2007-01-02 14:00:00,0.4384333333333333,False,0
household_power,2007-01-02 15:00:00,1.4381,False,0
household_power,2007-01-02 16:00:00,1.4590666666666663,False,0
household_power,2007-01-02 17:00:00,2.1362,False,0
household_power,2007-01-02 18:00:00,1.9720666666666664,False,0
household_power,2007-01-02 19:00:00,1.5183,False,0
household_power,2007-01-02 20:00:00,2.573533333333333,False,0
household_power,2007-01-02 21:00:00,1.3214333333333337,False,0
household_power,2007-01-02 22:00:00,0.5282333333333333,False,0
household_power,2007-01-02 23:00:00,0.7439,False,0
household_power,2007-01-03 00:00:00,1.1254333333333333,False,0
household_power,2007-01-03 01:00:00,0.9007000000000001,False,0
household_power,2007-01-03 02:00:00,0.3048333333333333,False,0
household_power,2007-01-03 03:00:00,0.3333,False,0
household_power,2007-01-03 04:00:00,0.2988333333333333,False,0
household_power,2007-01-03 05:00:00,0.9516333333333332,False,0
household_power,2007-01-03 06:00:00,0.3343333333333333,False,0
household_power,2007-01-03 07:00:00,0.3017,False,0
household_power,2007-01-03 08:00:00,0.3196,False,0
household_power,2007-01-03 09:00:00,0.6024999999999999,False,0
household_power,2007-01-03 10:00:00,0.8742333333333333,False,0
household_power,2007-01-03 11:00:00,0.9764,False,0
household_power,2007-01-03 12:00:00,1.3977666666666666,False,0
household_power,2007-01-03 13:00:00,1.4199333333333333,False,0
household_power,2007-01-03 14:00:00,1.0903666666666667,False,0
household_power,2007-01-03 15:00:00,0.302,False,0
household_power,2007-01-03 16:00:00,0.3676666666666666,False,0
household_power,2007-01-03 17:00:00,0.2851333333333333,False,0
household_power,2007-01-03 18:00:00,0.3612,False,0
household_power,2007-01-03 19:00:00,0.289,False,0
household_power,2007-01-03 20:00:00,0.3262666666666666,False,0
household_power,2007-01-03 21:00:00,1.1154333333333333,False,0
household_power,2007-01-03 22:00:00,0.9540333333333332,False,0
household_power,2007-01-03 23:00:00,1.6686,False,0
household_power,2007-01-04 00:00:00,3.3750666666666667,True,1
household_power,2007-01-04 01:00:00,2.896733333333333,False,0
household_power,2007-01-04 02:00:00,2.3873333333333333,False,0
household_power,2007-01-04 03:00:00,2.3620333333333337,False,0
household_power,2007-01-04 04:00:00,2.370033333333333,False,0
household_power,2007-01-04 05:00:00,2.3452,False,0
household_power,2007-01-04 06:00:00,2.3587333333333333,False,0
household_power,2007-01-04 07:00:00,2.3262333333333336,False,0
household_power,2007-01-04 08:00:00,2.4038,False,0
household_power,2007-01-04 09:00:00,2.6670666666666665,False,0
household_power,2007-01-04 10:00:00,1.8980333333333332,False,0
household_power,2007-01-04 11:00:00,2.006333333333333,False,0
household_power,2007-01-04 12:00:00,4.066566666666667,True,1
household_power,2007-01-04 13:00:00,3.5450666666666666,True,1
household_power,2007-01-04 14:00:00,2.0132,False,0
household_power,2007-01-04 15:00:00,0.8793000000000001,False,0
household_power,2007-01-04 16:00:00,3.2898,True,1
household_power,2007-01-04 17:00:00,2.7413000000000003,False,0
household_power,2007-01-04 18:00:00,2.6055,False,0
household_power,2007-01-04 19:00:00,2.8540666666666668,False,0
household_power,2007-01-04 20:00:00,1.4985333333333335,False,0
household_power,2007-01-04 21:00:00,0.4788,False,0
household_power,2007-01-04 22:00:00,0.4196666666666667,False,0
household_power,2007-01-04 23:00:00,0.5351333333333332,False,0
household_power,2007-01-05 00:00:00,1.9680333333333333,False,0
household_power,2007-01-05 01:00:00,2.3868333333333336,False,0
household_power,2007-01-05 02:00:00,2.3947333333333334,False,0
household_power,2007-01-05 03:00:00,2.4157,False,0
household_power,2007-01-05 04:00:00,2.3970333333333333,False,0
household_power,2007-01-05 05:00:00,2.407366666666667,False,0
household_power,2007-01-05 06:00:00,2.3678000000000003,False,0
household_power,2007-01-05 07:00:00,2.3515333333333337,False,0
household_power,2007-01-05 08:00:00,2.316933333333333,False,0
household_power,2007-01-05 09:00:00,2.3642,False,0
household_power,2007-01-05 10:00:00,2.656033333333333,False,0
household_power,2007-01-05 11:00:00,0.3558333333333333,False,0
household_power,2007-01-05 12:00:00,0.3544,False,0
household_power,2007-01-05 13:00:00,0.3417666666666666,False,0
household_power,2007-01-05 14:00:00,0.3773333333333333,False,0
household_power,2007-01-05 15:00:00,0.4778333333333334,False,0
household_power,2007-01-05 16:00:00,0.8364999999999999,False,0
household_power,2007-01-05 17:00:00,2.240733333333333,False,0
household_power,2007-01-05 18:00:00,2.3996,False,0
household_power,2007-01-05 19:00:00,2.0389,False,0
household_power,2007-01-05 20:00:00,2.9757,False,0
household_power,2007-01-05 21:00:00,2.6744,False,0
household_power,2007-01-05 22:00:00,2.3847,False,0
household_power,2007-01-05 23:00:00,1.7388333333333332,False,0
